chapter,code,title,classKind,parent_code,uri,definition
06,6A60.0,"Trouble bipolaire de type I, épisode maniaque actuel, sans symptômes psychotiques",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/374726152,"Le trouble bipolaire de type I, épisode actuel maniaque sans symptômes psychotiques est diagnostiqué lorsque les critères de définition du trouble bipolaire de type I sont satisfaits, que l’épisode en cours est maniaque et qu’il n’y a pas d’idées délirantes ou d’hallucinations pendant l’épisode. Un épisode maniaque est une humeur extrême durant au moins une semaine sauf s’il est écourté par une intervention thérapeutique, caractérisé par une euphorie, une irritabilité ou une expansivité, et par une activité accrue ou une expérience subjective d’énergie accrue, accompagné d’autres symptômes caractéristiques tels qu’une élocution rapide ou tendue, une fuite des idées, une estime de soi accrue ou une grandiosité, un besoin réduit de sommeil, une distractibilité, un comportement impulsif ou agité et des sautes d’humeur rapides (c.-à-d., labilité de l’humeur).
Si la personne a connu des épisodes maniaques ou mixtes dans le passé, une durée d'une semaine n'est pas nécessaire pour diagnostiquer un épisode actuel si tous les autres critères diagnostiques sont satisfaites."
06,6A60.1,"Trouble bipolaire de type I, épisode actuel maniaque, avec symptômes psychotiques",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/1660456695,"Le trouble bipolaire de type I, épisode actuel maniaque avec symptômes psychotiques est diagnostiqué lorsque les critères de définition du trouble bipolaire de type I ont été satisfaits, que l’épisode en cours est maniaque et qu’il y a des idées délirantes ou des hallucinations pendant l’épisode. Un épisode maniaque est une humeur extrême durant au moins une semaine sauf s’il est écourté par une intervention thérapeutique, caractérisé par une euphorie, une irritabilité ou une expansivité, et par une activité accrue ou une expérience subjective d’énergie accrue, accompagné d’autres symptômes caractéristiques tels qu’une élocution rapide ou tendue, une fuite des idées, une estime de soi accrue ou une grandiosité, un besoin réduit de sommeil, une distractibilité, un comportement impulsif ou agité et des sautes d’humeur rapides (c.-à-d., labilité de l’humeur).
Si la personne a connu des épisodes maniaques ou mixtes dans le passé, une durée d'une semaine n'est pas nécessaire pour diagnostiquer un épisode actuel si tous les autres critères diagnostiques sont satisfaites."
06,6A60.2,"Trouble bipolaire de type I, épisode actuel hypomaniaque",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/1931350942,"Le trouble bipolaire de type I, épisode actuel hypomaniaque est diagnostiqué lorsque les critères de définition du trouble bipolaire de type I ont été satisfaits et que l’épisode en cours est hypomaniaque. Un épisode hypomaniaque est une humeur qui persiste pendant au moins plusieurs jours caractérisée par une légère euphorie ou une irritabilité accrue, ainsi que par une activité accrue ou une expérience subjective d’énergie accrue, s’accompagnant d’autres symptômes caractéristiques tels qu’une élocution rapide, des pensées rapides ou qui se bousculent, une meilleure estime de soi, une augmentation de la libido ou de la sociabilité, un besoin de sommeil réduit, une distractabilité et un comportement impulsif ou agité. Les symptômes ne sont pas assez sévères pour provoquer une déficience marquée dans le fonctionnement professionnel ou dans les activités sociales courantes ou les relations avec les autres, ne nécessitent pas d’hospitalisation et ne s’accompagnent pas d’idées délirantes ou d’hallucinations."
06,6A60.3,"Trouble bipolaire de type I, épisode actuel dépressif, léger",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/129188707,"Le trouble bipolaire de type I, épisode dépressif actuel, léger, est diagnostiqué quand les conditions de définition pour un trouble bipolaire de type I sont remplies et que l'épisode actuel est dépressif avec un léger niveau de sévérité. Un épisode dépressif est caractérisé par une période d'humeur dépressive ou un désintérêt pour les activités, survenant la majeure partie de la journée, presque tous les jours pendant une période d'au moins deux semaines, accompagnés d'autres symptômes tels qu'une difficulté de concentration, un sentiment de dévalorisation ou une culpabilité excessive ou inappropriée, d'un désespoir, de pensées récurrentes de mort ou de suicide, des variations de l'appétit ou du sommeil, un trouble psychomoteur ou un retard et une baisse d'énergie ou une fatigue. Dans un épisode dépressif léger, la personne est généralement bouleversée par les symptômes et a des difficultés à continuer à fonctionner dans un ou plusieurs domaines (personnel, familial, social, éducatif, professionnel ou d'autres domaines importants). Il n'y a pas de délires ou d'hallucinations pendant l'épisode."
06,6A60.4,"Trouble bipolaire de type I, épisode actuel dépressif, modéré sans symptômes psychotiques",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/306271588,"Le trouble bipolaire de type I, épisode actuel dépressif, modéré, sans symptômes psychotiques est diagnostiqué quand les conditions de définition pour le trouble bipolaire de type I sont remplies et que l'épisode actuel est dépressif à un niveau modéré de gravité et qu'il n'y a pas d'idées délirantes ou d'hallucinations durant l'épisode. Un épisode dépressif est caractérisé par une période d'humeur dépressive ou un déintérêt pour les activités, survenant la majeure partie de la journée, presque tous les jours au cours d'une période d'au moins deux semaines, accompagnés d'autres symptômes tels que des difficultés de concentration, des sentiments de désintérêt ou de culpabilité excessive ou inappropriée, de désespoir, de pensées récurrentes de mort ou de suicide, des modifications de l'appétit ou du sommeil, une agitation ou un retard psychomoteur, et une baisse d'énergie ou une fatigue. Dans un épisode dépressif modéré, plusieurs symptômes d'un épisode dépressif sont présents à un degré marqué, ou un grand nombre de symptômes dépressifs de moindre gravité sont présents dans l'ensemble. L'individu a généralement des difficultés considérables à fonctionner dans plusieurs domaines (personnel, familial, social, éducatif, professionnel ou d'autres domaines importants)."
06,6A60.5,"Trouble bipolaire de type I, épisode actuel dépressif, modéré avec symptômes psychotiques",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/818054919,"Trouble bipolaire de type I, épisode actuel dépressif modéré, avec des symptômes psychotiques diagnostiqués lorsque les conditions de définition pour le trouble bipolaire de type I ont été remplies et que l'épisode actuel est dépressif à un niveau modéré de gravité et s'accompagne d'idées délirantes ou d'hallucinations au cours de l'épisode. Un épisode dépressif est caractérisé par une période d'humeur dépressive ou un déintérêt pour les activités, survenant la majeure partie de la journée, presque tous les jours pendant une période d'au moins deux semaines, accompagnés d'autres symptômes tels que des difficultés de concentration, des sentiments d'impuissance ou de culpabilité excessive ou inappropriée, de désespoir, de pensées récurrentes de mort ou de suicide, des variations de l'appétit ou du sommeil, une agitation ou un retard psychomoteur, et une réduction de l'énergie ou de la fatigue. Dans un épisode dépressif modéré, plusieurs symptômes d'un épisode dépressif sont présents à un degré marqué, ou un grand nombre de symptômes dépressifs de moindre gravité sont présents dans l'ensemble. L'individu a généralement des difficultés considérables à fonctionner dans plusieurs domaines (personnel, familial, social, éducatif, professionnel ou d'autres domaines importants)."
06,6A60.6,"Trouble bipolaire de type I, épisode actuel dépressif, grave sans symptômes psychotiques",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/1952305399,"Le trouble bipolaire de type I, épisode actuel dépressif, sévère, sans symptômes psychotiques est diagnostiqué lorsque les conditions de définition du trouble bipolaire de type I sont remplies et que l'épisode actuel est sévère et qu'il n'y a pas de délire ou d'hallucinations pendant l'épisode. Un épisode dépressif se caractérise par une période d'humeur dépressive ou un désintérêt pour les activités se produisant la majeure partie de la journée, presque tous les jours pendant une période d'au moins deux semaines accompagnée d'autres symptômes tels que des difficultés de concentration, des sentiments de dévalorisation ou de culpabilité excessive ou inappropriée. , désespoir, pensées récurrentes de mort ou de suicide, modifications de l'appétit ou du sommeil, agitation ou retard psychomoteur et baisse d'énergie ou fatigue. Dans un épisode dépressif sévère, plusieurs ou la plupart des symptômes d'un épisode dépressif sont présents à un degré marqué, ou un plus petit nombre de symptômes sont présents et se manifestent à un degré intense. L'individu a de sérieuses difficultés à continuer à fonctionner dans la plupart des domaines (personnel, familial, social, éducatif, professionnel ou d'autres domaines importants)."
06,6A60.7,"Trouble bipolaire de type I, épisode actuel dépressif, grave avec symptômes psychotiques",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/286661987,"Le trouble bipolaire de type I, épisode actuel dépressif, sévère, avec symptômes psychotiques est diagnostiqué lorsque les conditions de définition du trouble bipolaire de type I sont remplies et que l'épisode actuel est sévère et qu'il y a des idées délirantes ou des hallucinations au cours de l'épisode. Un épisode dépressif se caractérise par une période d'humeur dépressive ou un désintérêt pour les activités se produisant la majeure partie de la journée, presque tous les jours pendant une période d'au moins deux semaines accompagnée d'autres symptômes tels que des difficultés de concentration, des sentiments de dévalorisation ou de culpabilité excessive ou inappropriée, un désespoir, des pensées récurrentes de mort ou de suicide, des modifications de l'appétit ou du sommeil, une agitation ou un retard psychomoteur et une baisse d'énergie ou fatigue. Dans un épisode dépressif sévère, plusieurs ou la plupart des symptômes d'un épisode dépressif sont présents à un degré marqué, ou un plus petit nombre de symptômes sont présents et se manifestent à un degré intense. L'individu a de sérieuses difficultés à continuer à fonctionner dans la plupart des domaines (personnel, familial, social, éducatif, professionnel ou d'autres domaines importants)."
06,6A60.8,"Trouble bipolaire de type I, épisode actuel dépressif, gravité non précisée",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/1061132490,"Le trouble bipolaire de type I, épisode actuel dépressif, sans précision de sévérité est diagnostiqué lorsque les conditions de définition pour un trouble bipolaire de type I sont remplies et que l'épisode actuel est dépressif, mais les informations sont insuffisantes pour déterminer la gravité de l'épisode dépressif actuel. Un épisode dépressif est caractérisé par une période d'humeur dépressive ou un désintérêt pour les activités, survenant la majeure partie de la journée, presque tous les jours, durant une période d'au moins deux semaines, accompagné d'autres symptômes tels qu'une difficulté de concentration, un sentiment de non-utilité ou une culpabilité excessive ou inappropriée, un désespoir, des pensées récurrentes de mort ou de suicide, des modifications de l'appétit ou du sommeil, de l'agitation ou un retard psychomoteur et une diminution de l'énergie ou de la fatigue. Les symptômes sont au moins associés à des difficultés de poursuivre les activités professionnelles, sociales ou domestiques ordinaires."
06,6A60.9,"Trouble bipolaire de type I, épisode actuel mixte sans symptômes psychotiques",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/1706773916,"Le trouble bipolaire de type I, épisode actuel mixte, sans symptômes psychotiques est diagnostiqué lorsque les conditions de définition du trouble bipolaire de type I sont remplies et que l'épisode actuel est mixte et qu'il n'y a pas de délire ou d'hallucinations présentes pendant l'épisode. Un épisode mixte est caractérisé par la présence de plusieurs symptômes maniaques importants et de plusieurs symptômes dépressifs importants cohérents avec ceux observés dans les épisodes maniaques et les épisodes dépressifs, qui se produisent simultanément ou alternent très rapidement (d'un jour à l'autre ou au cours d'une même journée). Les symptômes doivent inclure une altération de l'humeur compatible avec un épisode maniaque et/ou dépressif (c'est-à-dire une humeur dépressive, dysphorique, euphorique ou expansive) et être présents la majeure partie de la journée, presque tous les jours, pendant au moins 2 semaines, à moins qu'il ne soit raccourci par une intervention thérapeutique.
Si la personne a connu des épisodes maniaques ou mixtes dans le passé, une durée de 2 semaines n'est pas nécessaire pour diagnostiquer un épisode actuel si tous les autres critères diagnostiques sont rencontrés."
06,6A60.A,"Trouble bipolaire de type I, épisode actuel mixte, avec symptômes psychotiques",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/167688690,"Le trouble bipolaire de type I, épisode actuel mixte, avec symptômes psychotiques est diagnostiqué lorsque les conditions de définition du trouble bipolaire de type I sont remplies et que l'épisode actuel est mixte et qu'il y a des idées délirantes ou des hallucinations présentes pendant l'épisode. Un épisode mixte est caractérisé par la présence de plusieurs symptômes maniaques importants et de plusieurs symptômes dépressifs importants cohérents avec ceux observés dans les épisodes maniaques et les épisodes dépressifs, qui se produisent simultanément ou alternent très rapidement (d'un jour à l'autre ou au cours d'une même journée). Les symptômes doivent inclure une altération de l'humeur compatible avec un épisode maniaque et/ou dépressif (c'est-à-dire une humeur dépressive, dysphorique, euphorique ou expansive) et être présents presque toute la journée, presque tous les jours, pendant au moins 2 semaines, à moins qu'il ne soit raccourci par une intervention thérapeutique.
Si la personne a connu des épisodes maniaques ou mixtes dans le passé, une durée de 2 semaines n'est pas nécessaire pour diagnostiquer un épisode actuel si tous les autres critères diagnostiques sont rencontrés."
06,6A60.B,"Trouble bipolaire de type I, actuellement en rémission partielle, épisode le plus récent, maniaque ou hypomaniaque",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/575545179,"Trouble bipolaire de type I, actuellement en rémission partielle, avec épisode maniaque ou hypomaniaque le plus récent, diagnostiqué lorsque les critères de définition du trouble bipolaire de type I ont été réunis et que l’épisode le plus récent a été un épisode maniaque ou hypomaniaque. La totalité des critères de définition d’un épisode maniaque ou hypomaniaque ne sont plus réunis mais certains troubles significatifs de l’humeur demeurent. Dans certains cas, les symptômes résiduels du trouble de l’humeur peuvent être de type dépressif plutôt que maniaque ou hypomaniaque, mais doivent répondre aux critères de définition d’un épisode dépressif."
06,6A60.C,"Trouble bipolaire de type I, actuellement en rémission partielle, épisode dépressif le plus récent",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/937141021,"Le trouble bipolaire de type I, actuellement en rémission partielle, épisode le plus récent dépressif est diagnostiqué lorsque les critères de définition du trouble bipolaire de type I ont été satisfaits et que l’épisode le plus récent a été un épisode dépressif. Tous les critères de définition de l’épisode ne sont plus satisfaits mais certains symptômes dépressifs significatifs demeurent."
06,6A60.D,"Trouble bipolaire de type I, actuellement en rémission partielle, l'épisode le plus récent est mixte",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/139575301,"Le trouble bipolaire de type I, actuellement en rémission partielle, épisode le plus récent mixte est diagnostiqué lorsque les critères de définition du trouble bipolaire de type I ont été satisfaits et que l’épisode le plus récent a été un épisode mixte. Tous les critères de définition de l’épisode ne sont plus satisfaits mais certains symptômes thymiques significatifs demeurent."
06,6A60.E,"Trouble bipolaire de type I, actuellement en rémission partielle, épisode le plus récent non précisé",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/811854024,"Le trouble bipolaire de type I, actuellement en rémission partielle, épisode le plus récent non précisé, est diagnostiqué quand les conditions de définition du trouble bipolaire de type I sont remplies, mais il n'y a pas assez d'information pour déterminer la nature des derniers épisodes d'humeur. Les conditions de définition pour un épisode d'humeur ne sont pas remplies, mais des symptômes significatifs de trouble de l'humeur demeurent."
06,6A60.F,Trouble bipolaire de type I actuellement en rémission complète,category,6A60,http://id.who.int/icd/release/11/2024-01/mms/15761418,"Un trouble bipolaire de type I, actuellement en rémission complète est diagnostiqué lorsque tous les critères de définition d’un trouble bipolaire de type I ont été satisfaits par le passé mais qu’il n’y a plus de symptômes thymiques significatifs."
06,6A60.Y,Autres trouble bipolaire de type I,category,6A60,http://id.who.int/icd/release/11/2024-01/mms/1456478153/other,
06,6A60.Z,"Trouble bipolaire de type I, sans précision",category,6A60,http://id.who.int/icd/release/11/2024-01/mms/1456478153/unspecified,
06,6A61,Trouble bipolaire de type II,category,,http://id.who.int/icd/release/11/2024-01/mms/199053300,"Le trouble bipolaire de type II est un trouble de l'humeur épisodique défini par la survenue d'un ou plusieurs épisodes hypomaniaques et d'au moins un épisode dépressif. Un épisode hypomaniaque est un état d'humeur persistant pendant au moins plusieurs jours caractérisé par une élévation persistante de l'humeur ou une irritabilité accrue ainsi qu'une activité accrue ou une expérience subjective d'une augmentation de l'énergie, accompagnée d'autres symptômes caractéristiques tels qu'une augmentation du bavardage, des pensées rapides ou accélérées, une augmentation de l'estime de soi, une diminution du besoin de sommeil, une distraction et un comportement impulsif ou imprudent. Les symptômes représentent un changement par rapport à l'humeur, au niveau d'énergie et au comportement habituels de l'individu, mais ne sont pas suffisamment graves pour entraîner une altération marquée du fonctionnement. Un épisode dépressif se caractérise par une période d'humeur dépressive ou une diminution de l'intérêt pour les activités se produisant presque tous les jours pendant une période d'au moins deux semaines accompagnée d'autres symptômes tels que des modifications de l'appétit ou du sommeil, une agitation ou un retard psychomoteur, fatigue, sentiments de culpabilité inutile ou excessive ou inappropriée, sentiments ou désespoir, difficulté à se concentrer et suicidabilité. Il n'y a pas d'antécédents d'épisodes maniaques ou mixtes."
06,6A61.0,"Trouble bipolaire de type II, épisode actuel hypomanique",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/729639831,"Le trouble bipolaire de type II, épisode actuel hypomaniaque est diagnostiqué lorsque les critères de définition du trouble bipolaire de type II ont été satisfaits et que l’épisode en cours est hypomaniaque. Un épisode hypomaniaque est une humeur qui persiste pendant au moins plusieurs jours caractérisée par une légère euphorie ou une irritabilité accrue, ainsi que par une activité accrue ou une expérience subjective d’énergie accrue, s’accompagnant d’autres symptômes caractéristiques tels qu’une élocution rapide, des pensées rapides ou qui se bousculent, une meilleure estime de soi, une augmentation de la libido ou de la sociabilité, un besoin de sommeil réduit, une distractabilité et un comportement impulsif ou agité. Les symptômes ne sont pas assez sévères pour provoquer une déficience marquée dans le fonctionnement professionnel ou dans les activités sociales courantes ou les relations avec les autres, ne nécessitent pas d’hospitalisation et ne s’accompagnent pas d’idées délirantes ou d’hallucinations."
06,6A61.1,"Trouble bipolaire de type II, épisode actuel dépressif, léger",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/485378793,"Le trouble bipolaire de type II, épisode actuel dépressif, léger est diagnostiqué lorsque les conditionss de définition du trouble bipolaire de type II ont été remplies et que l'épisode actuel est dépressif à un niveau de gravité léger. Un épisode dépressif se caractérise par une période d'humeur dépressive ou un déintérêt pour les activités se produisant la majeure partie de la journée, presque tous les jours pendant une période d'au moins deux semaines accompagnée d'autres symptômes tels que des difficultés de concentration, des sentiments de dévalorisation ou de culpabilité excessive ou inappropriée. , un désespoir, des pensées récurrentes de mort ou de suicide, des modifications de l'appétit ou du sommeil, une agitation ou un retard psychomoteur etune baisse d'énergie ou une fatigue. Dans un épisode dépressif léger, la personne est généralement bouleversée par les symptômes et a des difficultés à continuer à fonctionner dans un ou plusieurs domaines (personnel, familial, social, éducatif, professionnel ou d'autres domaines importants). Il n'y a pas de délires ou d'hallucinations pendant l'épisode."
06,6A61.2,"Trouble bipolaire de type II, épisode actuel dépressif, modéré sans symptômes psychotiques",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/590587802,"Le trouble bipolaire de type II, épisode actuel dépressif, modéré, sans symptômes psychotiques est diagnostiqué lorsque les conditions de définition du trouble bipolaire de type II ont été remplies et que l'épisode actuel est dépressif à un niveau de gravité modéré et qu'il n'y a pas de délire ou d'hallucinations pendant l'épisode . Un épisode dépressif se caractérise par une période d'humeur dépressive ou une diminution de l'intérêt pour les activités se produisant la majeure partie de la journée, presque tous les jours pendant une période d'au moins deux semaines accompagnée d'autres symptômes tels que des difficultés de concentration, des sentiments de dévalorisation ou de culpabilité excessive ou inappropriée, un désespoir, des pensées récurrentes de mort ou de suicide, des modifications de l'appétit ou du sommeil, une agitation ou un retard psychomoteur et une baisse d'énergie ou une fatigue. Dans un épisode dépressif modéré, plusieurs symptômes d'un épisode dépressif sont présents à un degré marqué, ou un grand nombre de symptômes dépressifs de moindre gravité sont présents dans l'ensemble. L'individu a généralement des difficultés considérables à fonctionner dans plusieurs domaines (personnel, familial, social, éducatif, professionnel ou d'autres domaines importants)."
06,6A61.3,"Trouble bipolaire de type II, épisode actuel dépressif, modéré avec symptômes psychotiques",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/678752877,"TrouTrouble bipolaire de type II, épisode actuel dépressif, modéré, avec symptômes psychotiques diagnostiqués lorsque les exigences de définition du trouble bipolaire de type II ont été remplies et que l'épisode actuel est dépressif à un niveau de gravité modéré et qu'il y a des idées délirantes ou des hallucinations au cours de l'épisode. Un épisode dépressif se caractérise par une période d'humeur dépressive ou une diminution de l'intérêt pour les activités se produisant la majeure partie de la journée, presque tous les jours pendant une période d'au moins deux semaines accompagnée d'autres symptômes tels que des difficultés de concentration, des sentiments de dévalorisation ou de culpabilité excessive ou inappropriée, un désespoir, des pensées récurrentes de mort ou de suicide, des modifications de l'appétit ou du sommeil, une agitation ou un retard psychomoteur et une baisse d'énergie ou une fatigue. Dans un épisode dépressif modéré, plusieurs symptômes d'un épisode dépressif sont présents à un degré marqué, ou un grand nombre de symptômes dépressifs de moindre gravité sont présents dans l'ensemble. L'individu a généralement des difficultés considérables à fonctionner dans plusieurs domaines (personnel, familial, social, éducatif, professionnel ou d'autres domaines importants)."
06,6A61.4,"Trouble bipolaire de type II, épisode actuel dépressif, grave sans symptômes psychotiques",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/183967754,"Le trouble bipolaire de type II, épisode actuel dépressif et sévère, sans symptômes psychotiques, est diagnostiqué quand les conditions de définitions pour le trouble bipolaire de type II sont remplies et que l'épisode actuel est sévère et qu'il n'y a pas d'idées délirantes ou d'hallucinations durant l'épisode. Un épisode dépressif est caractérisé par une période d'humeur dépressive ou un désintérêt pour les activités se manifestant la majeure partie de la journée, presque tous les jours pendant une période d'au moins deux semaines, s'accompagnant d'autres symptômes tels que des difficultés de concentration, un sentiment de dévalorisation ou une culpabilité excessive ou inappropriée, un désespoir, des pensées de mort ou de suicide récurrents, des modifications de l'appétit ou du sommeil, un trouble ou un retard psychomoteur, et une baisse d'énergie ou une fatigue. Dans un épisode dépressif sévère, plusieurs ou la plupart des symptômes d'un épisode dépressif sont présents à un degré marqué, ou un plus petit nombre de symptômes sont présents et se manifestent à un degré intense. L'individu a de sérieuses difficultés à continuer à fonctionner dans la plupart des domaines (personnel, familial, social, éducatif, professionnel ou d'autres domaines importants)."
06,6A61.5,"Trouble bipolaire de type II, épisode actuel dépressif, grave avec symptômes psychotiques",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/349321697,"Le trouble bipolaire de type II, épisode actuel dépressif, sévère, avec symptômes psychotiques est diagnostiqué lorsque les conditions de définition du trouble bipolaire de type II sont remplies et que l'épisode actuel est sévère et qu'il y a des idées délirantes ou des hallucinations au cours de l'épisode. Un épisode dépressif se caractérise par une période d'humeur dépressive ou une diminution de l'intérêt pour les activités se produisant la majeure partie de la journée, presque tous les jours pendant une période d'au moins deux semaines accompagnée d'autres symptômes tels que des difficultés de concentration, des sentiments de dévalorisation ou de culpabilité excessive ou inappropriée. , désespoir, pensées récurrentes de mort ou de suicide, modifications de l'appétit ou du sommeil, agitation ou retard psychomoteur et baisse d'énergie ou fatigue. Dans un épisode dépressif sévère, plusieurs ou la plupart des symptômes d'un épisode dépressif sont présents à un degré marqué, ou un plus petit nombre de symptômes sont présents et se manifestent à un degré intense. L'individu a de sérieuses difficultés à continuer à fonctionner dans la plupart des domaines (personnel, familial, social, éducatif, professionnel ou d'autres domaines importants)."
06,6A61.6,"Trouble bipolaire de type II, épisode actuel dépressif, gravité non précisée",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/51767575,"Le trouble bipolaire de type II, épisode actuel dépressif, sans précision de sévérité est diagnostiqué lorsque les conditions de définition pour un trouble bipolaire de type I sont remplies et que l'épisode actuel est dépressif, mais les informations sont insuffisantes pour déterminer la gravité de l'épisode dépressif actuel. Un épisode dépressif est caractérisé par une période d'humeur dépressive ou un désintérêt pour les activités, survenant la majeure partie de la journée, presque tous les jours, durant une période d'au moins deux semaines, accompagné d'autres symptômes tels qu'une difficulté de concentration, un sentiment de non-utilité ou une culpabilité excessive ou inappropriée, un désespoir, des pensées récurrentes de mort ou de suicide, des modifications de l'appétit ou du sommeil, de l'agitation ou un retard psychomoteur et une diminution de l'énergie ou de la fatigue. Les symptômes sont au moins associés à des difficultés de poursuivre les activités professionnelles, sociales ou domestiques ordinaires."
06,6A61.7,"Trouble bipolaire de type II, actuellement en rémission partielle, hypomanic de l'épisode le plus récent",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/520107262,"Le trouble bipolaire de type II, actuellement en rémission partielle, épisode hypomaniaque le plus récent, diagnostiqué lorsque les critères de définition du trouble bipolaire de type II ont été réunis et que l’épisode le plus récent observé était un épisode hypomaniaque. La totalité des critères de définition d’un épisode hypomaniaque ne sont plus réunis mais certains troubles significatifs de l’humeur demeurent. Dans certains cas, les symptômes résiduels du trouble de l’humeur peuvent être de type dépressif plutôt que hypomaniaque, mais doivent répondre aux critères de définition d’un épisode dépressif."
06,6A61.8,"Trouble bipolaire de type II, actuellement en rémission partielle, épisode dépressif le plus récent",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/2003493658,"Le trouble bipolaire de type II, actuellement en rémission partielle, épisode le plus récent dépressif est diagnostiqué lorsque les critères de définition du trouble bipolaire de type II ont été satisfaits et que l’épisode le plus récent a été un épisode dépressif. Tous les critères de définition de l’épisode ne sont plus satisfaits mais certains symptômes dépressifs significatifs demeurent."
06,6A61.9,"Trouble bipolaire de type II, actuellement en rémission partielle, épisode le plus récent non précisé",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/2021041320,"Le trouble bipolaire de type II, actuellement en rémission partielle, épisode le plus récent non précisé est diagnostiqué lorsque les critères de définition du trouble bipolaire de type II ont été satisfaits mais qu’il n’y a pas suffisamment d’informations pour déterminer la nature de l’épisode d’humeur le plus récent. Tous les critères de définition d’un épisode d’humeur ne sont plus satisfaits mais certains symptômes thymiques significatifs demeurent."
06,6A61.A,"Trouble bipolaire de type II, actuellement en rémission complète",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/948425503,"Un trouble bipolaire de type II, actuellement en rémission complète est diagnostiqué lorsque les critères de définition d’un trouble bipolaire de type II ont été satisfaits mais qu’il n’y a plus de symptômes thymiques significatifs."
06,6A61.Y,Autres trouble bipolaire de type II,category,6A61,http://id.who.int/icd/release/11/2024-01/mms/199053300/other,
06,6A61.Z,"Trouble bipolaire de type II, sans précision",category,6A61,http://id.who.int/icd/release/11/2024-01/mms/199053300/unspecified,
06,6A62,Trouble cyclothymique,category,,http://id.who.int/icd/release/11/2024-01/mms/1427638883,"Le trouble cyclothymique se caractérise par une instabilité persistante de l’humeur pendant une période d’au moins 2 ans, impliquant de nombreuses périodes de symptômes hypomaniaques (p. ex. euphorie, irritabilité ou expansivité, activation psychomotrice) et dépressifs (p. ex. déprime, intérêt réduit pour les activités, fatigue) qui sont présents la plupart du temps. La symptomatologie hypomaniaque peut être ou pas suffisamment sévère ou prolongée pour satisfaire tous les critères de définition d’un épisode hypomaniaque (voir Trouble bipolaire de type II), mais il n’y a pas d’antécédents d’épisodes maniaques ou mixtes (voir Trouble bipolaire de type I). La symptomatologie dépressive n’a jamais été suffisamment sévère ou prolongée pour satisfaire les critères de diagnostic d’un épisode dépressif (voir Trouble bipolaire de type II). Les symptômes entraînent une détresse importante ou une déficience significative dans les domaines personnel, familial, social, scolaire, professionnel ou d’autres domaines de fonctionnement importants."
06,6A6Y,Autres troubles bipolaires ou apparentés,category,,http://id.who.int/icd/release/11/2024-01/mms/613065957/other,
06,6A6Z,"Troubles bipolaires ou apparentés, sans précision",category,,http://id.who.int/icd/release/11/2024-01/mms/613065957/unspecified,
06,,Troubles dépressifs,block,,http://id.who.int/icd/release/11/2024-01/mms/1563440232,"Troubles dépressifs caractérisés par une humeur dépressive (par exemple, triste, irritable, vide) ou une perte de plaisir accompagnée d'autres symptômes cognitifs, comportementaux ou neurovégétatifs qui affectent de manière significative la capacité de fonctionnement du sujet. Un trouble dépressif ne doit pas être diagnostiqué chez les personnes qui ont déjà vécu un épisode maniaque, mixte ou hypomaniaque, qui indiquerait la présence d'un trouble bipolaire."
06,6A70,Épisode dépressif unique,category,,http://id.who.int/icd/release/11/2024-01/mms/578635574,"Le trouble dépressif à épisode unique est caractérisé par la présence ou l'antécédent d'un épisode dépressif alors qu'il n'y a pas d'antécédents d'épisodes dépressifs antérieurs. Un épisode dépressif se caractérise par une période d'humeur dépressive ou une diminution de l'intérêt pour les activités se produisant la majeure partie de la journée, presque tous les jours pendant une période d'au moins deux semaines accompagnée d'autres symptômes tels que des difficultés de concentration, des sentiments de dévalorisation ou de culpabilité excessive ou inappropriée, un désespoir, des pensées récurrentes de mort ou de suicide, des modifications de l'appétit ou du sommeil, une agitation ou un retard psychomoteur et une baisse d'énergie ou une fatigue. Il n'y a jamais eu d'épisodes maniaques, hypomaniaques ou mixtes antérieurs, qui indiquerait la présence d'un trouble bipolaire."
